"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT16","WT19"
"USC00143665","39.36184","-99.82787","649.8","2000-05-11","0.00","0.0",,"84","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-12","0.00","0.0",,"84","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-13","0.00","0.0",,"72","36",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-14","0.00","0.0",,"74","38",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-15","0.00","0.0",,"79",,,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-16","0.00","0.0",,"81","52",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-17","0.00","0.0",,"71","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-18","0.00","0.0",,"90","50",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-19","0.00","0.0",,"54","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-20","0.00","0.0",,"72","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-21","0.00","0.0",,"83","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-22","0.00","0.0",,"86","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-23","0.00","0.0",,"93",,,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-24","0.00","0.0",,"99",,,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-25","0.07","0.0",,"84","46",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-26","0.38","0.0",,"82","47",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-27","0.18","0.0",,"77","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-28","0.00","0.0",,"82","47",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-29","0.00","0.0",,"96","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-30","0.00","0.0",,"99","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-05-31","0.00","0.0",,"92","63",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-01","0.00","0.0",,"92","63",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-02","0.00","0.0",,"77","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-03","0.00","0.0",,"78","53",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-04","0.01","0.0",,"82","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-05","0.00","0.0",,"83","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-06","0.00","0.0",,"74","46",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-07","0.00","0.0",,"84","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-08","0.00","0.0",,"99","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-09","0.00","0.0",,"97","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-10","0.10","0.0",,"95","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-11","0.00","0.0",,"94","63",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-12","0.25","0.0",,"87","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-13","0.00","0.0",,"95","60",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-14","0.00","0.0",,"90","52",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-15","0.00","0.0",,"84","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-16","0.00","0.0",,"101","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-17","0.00","0.0",,"82","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-18","0.06","0.0",,"60","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-19","0.00","0.0",,"83","46",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-20","0.82","0.0",,"94","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-21","0.00","0.0",,"85","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-22","0.00","0.0",,"88","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-23","0.30","0.0",,"95","62",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-24","0.35","0.0",,"96","61",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-25","0.00","0.0",,"91","61",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-26","0.37","0.0",,"94","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-27","0.01","0.0",,"81","57",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-28","0.26","0.0",,"68","57",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-29","0.03","0.0",,"75","50",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-06-30","1.05","0.0",,"82","54",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-01","0.00","0.0",,"84","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-02","0.00","0.0",,"94","64",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-03","0.00","0.0",,"93","71",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-04","0.00","0.0",,"92","70",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-05","0.00","0.0",,"99","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-06","0.00","0.0",,"100","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-07","0.00","0.0",,"99","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-08","0.00","0.0",,"100","72",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-09","0.00","0.0",,"100","75",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-10","0.00","0.0",,"103","41",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-11","0.39","0.0",,"97","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-12","0.00","0.0",,"92","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-13","0.00","0.0",,"97","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-14","0.00","0.0",,"102","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-15","0.00","0.0",,"105","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-16","0.00","0.0",,"106","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-17","0.40","0.0",,"93","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-18","0.00","0.0",,"80","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-19","0.53","0.0",,"90","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-20","0.00","0.0",,"86","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-21","0.37","0.0",,"86","63",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-22","0.32","0.0",,"76","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-23","0.00","0.0",,"83","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-24","0.00","0.0",,"86","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-25","0.00","0.0",,"92","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-26","0.00","0.0",,"94","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-27","0.00","0.0",,"95","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-28","0.26","0.0",,"95","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-29","0.00","0.0",,"86","60",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-30","0.00","0.0",,"86","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-07-31","0.00","0.0",,"87","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-01","0.00","0.0",,"90","55",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-02","0.00","0.0",,"93","57",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-03","0.40","0.0",,"95","63",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-04","0.00","0.0",,"95","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-05","0.00","0.0",,"95","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-06","0.00","0.0",,"98","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-07","0.00","0.0",,"95","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-08","0.00","0.0",,"99","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-09","0.00","0.0",,"104","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-10","0.00","0.0",,"97","64",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-11","0.00","0.0",,"97","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-12","0.00","0.0",,"98","71",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-13","0.00","0.0",,"102","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-14","0.00","0.0",,"98","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-15","0.00","0.0",,"104","72",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-16","0.00","0.0",,"100","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-17","0.00","0.0",,"101","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-18","0.00","0.0",,"83","53",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-19","0.00","0.0",,"78","53",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-20","0.00","0.0",,"93","64",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-21","0.00","0.0",,"90","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-22","0.00","0.0",,"95","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-23","0.00","0.0",,"98","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-24","0.00","0.0",,"99","65",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-25","0.00","0.0",,"98","62",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-26","0.00","0.0",,"104","62",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-27","0.03","0.0",,"100","69",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-28","0.00","0.0",,"97","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-29","0.00","0.0",,"105","64",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-30","0.00","0.0",,"97","64",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-08-31","0.00","0.0",,"101","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-01","0.00","0.0",,"86","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-02","0.00","0.0",,"91","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-03","0.00","0.0",,"101","71",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-04","0.03","0.0",,"95","61",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-05","0.00","0.0",,"97","68",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-06","0.00","0.0",,"94","66",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-07","0.00","0.0",,"102","67",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-08","0.00","0.0",,"84","51",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-09","0.00","0.0",,"96","51",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-10","0.00","0.0",,"96","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-11","0.00","0.0",,"97","57",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-12","0.00","0.0",,"89","46",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-13","0.00","0.0",,"85","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-14","0.00","0.0",,"99","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-15","0.00","0.0",,"84","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-16","0.00","0.0",,"85","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-17","0.00","0.0",,"90","52",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-18","0.00","0.0",,"94","54",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-19","0.00","0.0",,"96","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-20","0.27","0.0",,"78","50",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-21","0.00","0.0",,"78","38",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-22","0.03","0.0",,"77","42",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-23","0.00","0.0",,"69","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-24","0.25","0.0",,"53","39",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-25","0.13","0.0",,"53","29",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-26","0.00","0.0",,"67","29",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-27","0.00","0.0",,"82","32",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-28","0.00","0.0",,"83","37",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-29","0.00","0.0",,"86","38",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-09-30","0.00","0.0",,"86","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-01","0.00","0.0",,"95","52",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-02","0.00","0.0",,"97","53",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-03","0.00","0.0",,"81","51",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-04","0.03","0.0",,"79","48",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-05","0.21","0.0",,"54","47",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-06","0.00","0.0",,"52","40",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-07","0.00","0.0",,"46","18",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-08","0.00","0.0",,"51","14",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-09","0.00","0.0",,"52","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-10","0.00","0.0",,"59","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-11","0.00","0.0",,"66","37",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-12","0.00","0.0",,"76","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-13","0.00","0.0",,"81","43",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-14","0.00","0.0",,"81","38",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-15","0.00","0.0",,"77","35",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-16","0.00","0.0",,"73","35",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-17","0.00","0.0",,"74","35",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-18","0.00","0.0",,"82","38",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-19","0.00","0.0",,"84","42",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-20","0.00","0.0",,"81","42",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-21","0.00","0.0",,"75","39","    1",,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-22","0.19","0.0",,"65","56",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-23","0.20","0.0",,"70","51",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-24","0.96","0.0",,"66","51",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-25","0.70","0.0",,"72","59",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-26","0.00","0.0",,"70","45",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-27","0.01","0.0",,"75","44",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-28","0.03","0.0",,"64","58",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-29","0.60","0.0",,"68","54",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-30","0.40","0.0",,"61","39",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-10-31","0.00","0.0",,"75","39",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-01","0.22","0.0",,"77","44",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-02","0.00","0.0",,"64","35",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-03","0.00","0.0",,"57","29",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-04","0.00","0.0",,"59","29",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-05","0.00","0.0",,"62","34",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-06","0.44","0.0",,"70","33",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-07","0.01","0.0",,"40","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-08","0.00","0.0",,"37","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-09","0.00","0.0",,"40","13",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-10","0.00","0.0",,"44","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-11","0.00","0.0",,"55","22",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-12","0.76",,,"30","27",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-13","0.00","0.0",,"21","6",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-14","0.00","0.0",,"28","7",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-15","0.00","0.0",,"31","7",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-16","0.00","0.0",,"42","7",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-17","0.00","0.0",,"43","17",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-18","0.00","0.0",,"40","8",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-19","0.00","0.0",,"42","16",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-20","0.00","0.0",,"44","18",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-21","0.00","0.0",,"40","17",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-22","0.00","0.0",,"48","18",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-23","0.00","0.0",,"46","20",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-24","0.00","0.0",,"40","18",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-25","0.00","0.0",,"50","18",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-26","0.00","0.0",,"46","19",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-27","0.00","0.0",,"51","21",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-28","0.00","0.0",,"50","26",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-29","0.00","0.0",,"47","25",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-11-30","0.00","0.0",,"46","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-01","0.00","0.0",,"52","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-02","0.00","0.0",,"35","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-03","0.00","0.0",,"30","27",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-04","0.00","0.0",,"45","21",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-05","0.00","0.0",,"49","16",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-06","0.00","0.0",,"45","19",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-07","0.00","0.0",,"50","19",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-08","0.00","0.0",,"62","29",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-09","0.00","0.0",,"41","25",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-10","0.00","0.5",,"49","15",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-11","0.00","0.0",,"15","2",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-12","0.00","0.0",,"13","1",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-13","0.00","0.0",,"19","4",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-14","0.00","0.0",,"23","12",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-15","0.00","0.0",,"38","15",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-16","0.00","0.0",,"38","12",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-17","0.00","0.0",,"24","7",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-18","0.00","0.0",,"47","14",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-19","0.00","0.0",,"40","5",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-20","0.00","0.0",,"47","5",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-21","0.00","0.0",,"40","4",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-22","0.00","0.0",,"26","2",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-23","0.00","0.0",,"45","9",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-24","0.00","0.0",,"36","6",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-25","0.01",,,"24","4",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-26","0.03",,,"18","10",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-27","0.00","0.0",,"37","6",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-28","0.00","0.0",,"52","8",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-29","0.00","0.0",,"49","22",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-30","0.00","0.0",,"37","6",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2000-12-31","0.00","0.0",,"32","8",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-01","0.00","0.0",,"20","5",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-02","0.00",,,"20","10",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-03","0.00","0.0",,"45","10",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-04","0.00","0.0",,"59","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-05","0.00","0.0",,"73","23",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-06","0.00","0.0",,"63","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-07","0.00","0.0",,"59","24",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-08","0.00","0.0",,"50","14",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-09","0.00","0.0",,"52","11",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-10","0.00","0.0",,"54","11",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-11","0.00","0.0",,"56","26",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-12","0.00","0.0",,"58","17",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-13","0.00","0.0",,"65","20",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-14","0.08","0.0",,"39","25",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-15","0.00","0.0",,"39","17",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-16","0.00","0.0",,"41","15",,,,,,,,,,,,
"USC00143665","39.36184","-99.82787","649.8","2001-01-17","0.00","0.0",,"28","9",,,,,,,,,,,,
