"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-21","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-22","0.20",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-11-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-02","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-04","0.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-05","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-08","0.10",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-09","0.01",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-10","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-11","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-21","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-22","0.41","4.5",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-23","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-27","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2013-12-31","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-01","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-02","0.23","2.2",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-03","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-04","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-05","0.02","0.1",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-06","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-07","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-08","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-09","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-10","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-11","0.07",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-12","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-13","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-14","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-15","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-16","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-17","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-18","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-19","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-20","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-21","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-22","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-23","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-24","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-25","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-26","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-27","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-28","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-29","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-30","0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-01-31","0.00",,,,,,,,,,,,,,,,,,,,
"US1KSCD0003","39.4379","-97.7116","468.8","2014-02-01","0.20","3.0",,,,,,,,,,,,,,,,,,,
